IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,HND,Honduras,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,61.33,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.45,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,60.8,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.32,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,60.73,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,61.05,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,60.95,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,61.5,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,SUR,Suriname,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.4,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,61.43,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,61.28,,,,,,61,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BHS,Bahamas,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.18,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.46,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.37,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,62,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,62.33,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.38,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,LVA,Latvia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.33,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.64,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.05,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,61.54,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,61.91,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.25,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,61.9,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.33,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.5,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.9,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.49,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,61.73,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.16,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,61.96,,,,,,62,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.09,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BLZ,Belize,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.33,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,62.6,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.74,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,62.73,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.75,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.72,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.76,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.58,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.21,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.77,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,SLV,El Salvador,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.46,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,GRD,Grenada,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.5,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,GTM,Guatemala,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.37,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,HND,Honduras,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.56,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.24,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.35,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.49,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.25,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.29,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.14,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.48,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.45,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.42,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,62.86,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,62.67,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.38,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.2,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.8,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,SUR,Suriname,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.18,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,TJK,Tajikistan,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,62.69,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.93,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.46,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,62.51,,,,,,63,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,ARM,Armenia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.67,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BHS,Bahamas,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,64.17,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.76,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.74,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.82,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,BGR,Bulgaria,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.53,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.66,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,64.3,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,GEO,Georgia,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,64.2,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,GRD,Grenada,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.85,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,HUN,Hungary,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.35,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.74,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,64.35,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,MUS,Mauritius,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,64.03,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,MEX,Mexico,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.34,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.75,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.78,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,PRY,Paraguay,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.34,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,64.01,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.16,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,ROU,Romania,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,63.76,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.51,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,63.77,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,SYC,Seychelles,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.98,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.42,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,TON,Tonga,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.93,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,64.04,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,UKR,Ukraine,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,63.79,,,,,,64,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,ARG,Argentina,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.94,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,64.72,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,BLR,Belarus,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,65.06,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BLZ,Belize,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,65.06,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,65.42,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,64.7,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,65.16,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,65.25,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,65.39,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,EST,Estonia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,65.03,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,GRD,Grenada,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,65.33,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,65.31,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.69,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,FALSE,Sex,Female,FMLE,,,,,,,,,,65.24,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,LTU,Lithuania,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,65.28,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,64.74,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,MNE,Montenegro,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,65.1,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,AMR,Americas,Country,NIC,Nicaragua,Year,2015,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,65.16,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),text,EUR,Europe,Country,POL,Poland,Year,2015,FALSE,Sex,Male,MLE,,,,,,,,,,65.12,,,,,,65,,,EN,2020-12-04T05:00:00.000Z
